""	SIGLEC10	CCR1	ITGB2	CD163	LILRB1	LILRB2	CANX	CD86	APLP2	CCR5	C5AR1	ADGRE2	PLXNB2	CD40	TNFRSF1A	ITGAM	IGF2R	KCNQ3	CD4	ITGA5	SIRPA	PILRA	ITGB1	ITGA4	TLR2	KCNQ1	IL6R	TREM2	FPR1	CD74	LTBR	HAVCR2	ITGB5	ENG	THBD	PDE1B	TLR4	INSR	GPNMB	ABCA1	RXRA	TLR7	SIGLEC1	AXL	CD81	SORL1	TREM1	TLR6	TSPAN14	LPP	CD9	CD99L2	TNFRSF10D	TNFRSF14	TNFRSF10A	TSPAN15	P2RY12	PLD2	RYR1	SCARF1	UNC5B	TLR1	ADCY7	ASGR1	ITGAL	RIPK1	STX3	TNFRSF11B	TSPAN17	KCNN4	NOTCH2	ACKR3	ITGAV	PILRB	SORT1	LRP1	CADM1	SMAP1	TNFRSF10B	AMFR	CMKLR1	NRP1	CXCR4	PTPRA	CD44	TFRC	STX4	ADGRE5	CD33	NOTCH1	PTPRC	MCFD2	CD93	TNFRSF12A	EDNRB	SLC16A7	CD63	NCL	SCARB1	SDC3	SLC16A1	PTGER4	CD69	C1QBP	PTPRZ1
RXRA	0.617812142468196	0.773834359668821	0.736076972591679	0.795159706330055	0.752649619020444	0.767634034111203	0.813246270921319	0.576732664936517	0.788266270105772	0.513652892155616	0.528154123428684	0.831008613937905	0.850523694412458	0.42640216867077	0.742846185635503	0.741341001400053	0.748787294276857	0.705359002853012	0.762245122868472	0.736902969639889	0.800935482831256	0.422046658470546	0.703131845965102	0.745293060895128	0.859074063764948	0.569693435425655	0.860607287885754	0.579885207242971	0.753403174386112	0.563544696897696	0.817368559108066	0.706034749387133	0.732120907749715	0.792370299386041	0.609676224381806	0.709016133345359	0.798841583390972	0.376843576980344	0.258578519352247	0.413440402214725	1	0.758329381466362	0.606612327934305	0.611664908397814	0.529218414659686	0.673243374267935	0.403299215157565	0.742050454265642	0.770495035889983	0.852138163760971	0.44804662652022	0.639923628458064	0.438553046837217	0.60723054532323	0.636038572959335	0.532668410717533	0.386312201356456	0.650779854845932	0.537875378416261	0.650306462611124	0.749312002395701	0.740309807382085	0.83931453974631	0.430457940553017	0.635375912120992	0.708100672365832	0.727282724985342	0.348500331292907	0.606097894696653	0.610929188201341	0.729627588443805	0.594822049941908	0.80472063852675	0.588500555304947	0.760800514476735	0.745941683906159	0.71450526351658	0.638623220778808	0.530348968778131	0.715681279286664	0.59177275690722	0.678464163933661	0.411026691761003	0.579937897498166	0.566845884746605	0.369463805541804	0.488767253282747	0.461576251605829	0.712045057843746	0.618428695155636	0.740668385698103	0.609452645076195	0.805715345835129	0.391322812489911	0.465201932464364	0.439277816801582	0.570661585673166	0.618936195969873	0.628719028248687	0.506730386685422	0.245795881882638	0.4834077495059	0.289890306512536	0.424063623194004	-0.112888000950834
TLR7	0.864025491011668	0.632304069962284	0.908588108881634	0.893428529225362	0.899522760775463	0.680329217403826	0.837594596706011	0.766571389963885	0.789440833695459	0.611451431678956	0.32370753296273	0.786594697947175	0.853518039103782	0.682298222808465	0.818978861455124	0.892829377844154	0.618896465682238	0.839694924478632	0.880918330470355	0.650609166926723	0.833040418971768	0.604735931050198	0.799074696613593	0.863477669498561	0.868450835808313	0.834446185090686	0.794909214306516	0.840052371538885	0.89148544920327	0.845669754916363	0.788149986994287	0.869955556292461	0.705849849180567	0.804120622456473	0.479533066750319	0.6462592715462	0.727460139776056	0.342054245035274	0.0633687144079234	0.197444662987156	0.758329381466362	1	0.560948014498234	0.784230992195958	0.793778763373905	0.844369601358462	0.296556235398272	0.676673017880934	0.705306679025647	0.792322408529611	0.381880776350238	0.64032993707137	0.276037034180554	0.538267695351701	0.476605322148869	0.723316327053508	0.767420431797956	0.847074299215451	0.579183803285651	0.769818311134668	0.89120077989071	0.860135636005843	0.900130976818136	0.598349813792149	0.522670223584273	0.695047892093958	0.626367930055064	0.526081517957608	0.635700715508606	0.499317965996456	0.604048294714782	0.448667057597444	0.865087264640041	0.315001211280819	0.872582870039615	0.707082923151177	0.772786990552939	0.757932299979454	0.49204619992688	0.743630541737498	0.585140948389153	0.531750221538697	0.4571658775811	0.626035228265343	0.389618791022548	0.340317582642378	0.459249073632988	0.117230601447618	0.862648960122054	0.589483346805887	0.829891575223052	0.66549249868829	0.931335824447306	0.322782924397096	0.26403092475059	0.416584458015995	0.734385772180317	0.612932626542323	0.799398968992233	0.433461573997171	0.18021229907577	0.474095589306713	0.347318309274514	0.593900130640358	-0.171236046855761
SIGLEC1	0.361836475985748	0.366462591549824	0.429745058764662	0.584096008584703	0.539633810970361	0.476601964140278	0.452468089180245	0.273700485843093	0.484701981227636	0.0901342930141817	0.429268604162961	0.646483948924126	0.599238054945225	0.268738844672962	0.417754708343797	0.455300460325497	0.577419130684111	0.655716218257754	0.586886415056252	0.383045360544484	0.51229917777235	0.277868924421858	0.39941376747722	0.428052854214472	0.641892173504769	0.386267157052991	0.470400600710759	0.405464910382371	0.426378934926798	0.373638790393993	0.503218384939898	0.471043874758658	0.666532637242292	0.539487393432268	0.385516802661122	0.532697456528224	0.704958234986784	0.283623410929296	0.215187332812807	0.429895616948308	0.606612327934305	0.560948014498234	1	0.594375557467107	0.238912507874497	0.438474451312858	0.17185478488733	0.602695366913812	0.652374432348015	0.725351521822817	0.261114291408594	0.291317449920201	0.286309468412657	0.442812620748192	0.309936964243631	0.226888730361296	0.235796787621834	0.484285616623205	0.700357215572983	0.400900437479286	0.524112290423732	0.5029269682959	0.584839270827863	0.105492634240962	0.462982315069426	0.396255264542956	0.586167250254401	-0.0264053917177412	0.273883369076579	0.237387084381147	0.377043454287498	0.461351856018105	0.607068799802585	0.360664107819958	0.454546621927016	0.700732116235265	0.555058737446158	0.281691325583269	0.255969260216707	0.470636715245391	0.582679508149558	0.600240721421958	0.185387519706477	0.242301922200003	0.176157312237458	0.117997004846302	0.263760501155418	0.135423754403515	0.433730798067284	0.398835723269518	0.397117013665987	0.199488962420578	0.617401066651762	0.104452344354989	0.307845321082548	0.229770826114674	0.244412598909989	0.24113731247914	0.365718582562834	0.510999618422451	0.0256748160570743	0.419528927726206	0.122604292181028	0.0151478538290844	-0.137412560562013
AXL	0.718615404581629	0.431613318996982	0.71189655520949	0.831783297316184	0.737446622059896	0.574796451734346	0.675518844906072	0.677169358637431	0.682272338986571	0.463523552690604	0.443471995985694	0.751305206404153	0.72644711581482	0.667731730235513	0.67720300037067	0.666745898448845	0.666630588988119	0.798460639521064	0.73299266083427	0.436084742425716	0.732991341058847	0.633270626792545	0.731797579738245	0.706662525534129	0.788805993943418	0.688158044602648	0.599583914150479	0.798248193721125	0.713174632171669	0.812892618082116	0.640327967126702	0.827251763467493	0.741624958053347	0.675333918118691	0.365303912968532	0.569179395817545	0.751827969417698	0.408899866794732	0.214866028877844	0.373304282059169	0.611664908397814	0.784230992195958	0.594375557467107	1	0.679663811925182	0.760694058919951	0.245735828021151	0.667612890969625	0.721983028679906	0.739106622358642	0.524636825018309	0.584226088758082	0.184002916038057	0.555889878704242	0.309076520186525	0.55149501999834	0.672847321417378	0.805745495884798	0.581065227885854	0.600720239249042	0.740252467331209	0.802061358370114	0.763545026267405	0.342424869862156	0.508386248156385	0.611845129573594	0.659309488495086	0.328109355322485	0.519633707499029	0.374582349713486	0.575693301179406	0.525897496799142	0.834245774970739	0.330821127428385	0.728257761469732	0.729559260785879	0.819100228533312	0.647557902121465	0.461404695160472	0.727398143602587	0.729562382707497	0.533414594880181	0.572348564261596	0.503809344109448	0.277464240574522	0.242958110799647	0.378392577144044	0.05972988043667	0.683643826854506	0.490405798877691	0.711669765417402	0.516323981546714	0.759077876219589	0.305079976392936	0.205081372847079	0.109548181363146	0.636884245081999	0.376865868771849	0.723203214973957	0.5822631167107	0.0767180710299097	0.433288122050532	0.178618463938905	0.333260252410986	-0.107269217866346
CD81	0.848614216826912	0.591370026403948	0.898089066122019	0.805791575400507	0.711451830041089	0.575560969117954	0.809317361515519	0.928192955695989	0.778688703884918	0.720871303578421	0.245114261674477	0.627238558488448	0.722384771252116	0.859254985218613	0.86994003521556	0.818082353917096	0.488505121865561	0.579764386331011	0.789585065963227	0.637482086039958	0.792166407595255	0.684780394460884	0.889128879797198	0.851571643046998	0.688619770196184	0.852681122676463	0.669534163621221	0.944839820797034	0.885275159550348	0.866548936358612	0.74289750655701	0.896986898477137	0.55490030653638	0.718669115400867	0.474762421157865	0.494010519229085	0.482308511875669	0.367885016069526	0.0690450546902992	0.0821707427486514	0.529218414659686	0.793778763373905	0.238912507874497	0.679663811925182	1	0.809552063339927	0.39159784094293	0.357581331114111	0.525973103138985	0.537296219540787	0.521629507662097	0.749806824303734	0.249291942391491	0.493020616535555	0.397542366994786	0.857337273387026	0.787053791586257	0.773747815741773	0.271171140487866	0.657257609338571	0.789923036717944	0.761769962130396	0.759995063214912	0.787518829553771	0.44470135291763	0.718253787306844	0.516059998983748	0.750693748496823	0.67987790055067	0.552025458546285	0.573774317797312	0.340728398050532	0.730903708460445	0.189223099149705	0.798284215834038	0.49497035821553	0.744708243398438	0.888661150272762	0.574941998253543	0.687750790668511	0.486627745087857	0.370886518704166	0.652381192477536	0.755813678570227	0.502269190044371	0.477336939825922	0.598494349600097	0.205675774310929	0.861620237524731	0.561865226690031	0.882406943011399	0.852778479535403	0.718871589552666	0.498694872932682	0.273919077778288	0.369863150388799	0.941609020908301	0.712964825221139	0.798662710236841	0.321635672467965	0.324758674273626	0.47514442850884	0.461896983520375	0.843737745178812	-0.0500584177281182
SORL1	0.946678582549232	0.504449561545861	0.795615742721367	0.883051609988208	0.841604041883612	0.668236511341524	0.719307543599438	0.831894900861543	0.671548410408204	0.691263333292706	0.199814419396279	0.732530933050081	0.721894131462046	0.721726425368725	0.745243950706152	0.835481230786948	0.513424646569205	0.753934983583827	0.700243510332486	0.554252806773711	0.742238701542225	0.795711572045136	0.796292050745564	0.853620391670688	0.850621419134797	0.81939655089949	0.663618949090228	0.847207828788687	0.864951869794109	0.924484265177729	0.669471293451578	0.844295321607588	0.536387557483925	0.685694630829097	0.337595817057219	0.517317181152423	0.596480347542998	0.403693805182844	-0.106188054657047	0.0438643454798249	0.673243374267935	0.844369601358462	0.438474451312858	0.760694058919951	0.809552063339927	1	0.185341742683342	0.674253764316688	0.607138704067249	0.678626231515933	0.38062044057724	0.675806117899211	0.151963576994009	0.40172106644748	0.287750461617427	0.753868313407987	0.792516785337401	0.796745762036208	0.473349091469583	0.692898980992921	0.765422469385244	0.914828219905193	0.807949712113032	0.618058667625902	0.46220164516134	0.696106667147249	0.592919426890048	0.59726135577131	0.705928887637442	0.489354742625919	0.590745134255875	0.381309318346024	0.833250949203333	0.300954119277415	0.80810386482078	0.588090523363142	0.721210758019767	0.814679266918165	0.480841809286904	0.624942812787732	0.46260861210814	0.292838711294315	0.647501416492972	0.631399972796257	0.296604477489712	0.207727902744704	0.341538560986821	0.141331409836083	0.885189439963502	0.519915158169714	0.882678761319522	0.683674519766763	0.854005835058544	0.274182086059419	0.254450386752148	0.281213645127605	0.687199752819164	0.515327618844859	0.802441302747283	0.281222812176958	0.0427306178989841	0.31607707597918	0.27117219261386	0.574059441820707	-0.167048272991493
TREM1	0.120247146762313	0.496452439722742	0.528647476772004	0.361446087676672	0.145347541575526	0.500743932168201	0.487608925925432	0.503932405305211	0.677790804630704	0.365791349715643	0.731979677355249	0.499877336895737	0.545202720248513	0.210676710422154	0.498481552314813	0.46336743473123	0.601901891350578	0.0422138201588669	0.578267630134135	0.743958529109984	0.638216426488369	0.264147244377871	0.555777910283539	0.415955299621022	0.325394349849437	0.318696577955392	0.543469473570284	0.35675976207531	0.369155073683083	0.148378619256722	0.576253708442078	0.498778429286183	0.586697642141398	0.623669343255112	0.895183171146473	0.447224665229916	0.392477797170687	0.409573951187386	0.68078676790049	0.617945505632799	0.403299215157565	0.296556235398272	0.17185478488733	0.245735828021151	0.39159784094293	0.185341742683342	1	-0.0513273960126658	0.588960097514307	0.315442448600947	0.756707565021675	0.523781731143982	0.810012320510066	0.739677153023823	0.566410987937609	0.401768877809101	-0.0408378418285431	0.296110490727832	-0.0406002047752082	0.429944380131123	0.350539774470004	0.19984612242173	0.423883602564186	0.496119040136185	0.53305596657264	0.396353857571189	0.649539830838766	0.159823124703615	0.0665315965236857	0.593475016802161	0.468387724052839	0.650281739399704	0.296197254399538	0.163499874412353	0.424449438753937	0.54009819799774	0.437250971117127	0.424808312626395	0.556064431344332	0.615149543791065	0.361559654204843	0.604607225534341	0.484715775860655	0.376103881268762	0.864816828613024	0.68203961052522	0.856915986579724	0.529957831196314	0.247487311917417	0.457439966790942	0.417462613250056	0.497244167599102	0.239872259592075	0.561260832680395	0.43028341722384	0.365932239876612	0.515004072773925	0.626954478667527	0.401803188495619	0.415758124117434	0.537980406464323	0.778872318000107	0.612895337542389	0.438883170867134	0.0546556275978782
TLR6	0.623226548416276	0.503058336857928	0.496647143853465	0.743565034239666	0.772753531427646	0.585674528885455	0.597673342453516	0.359346630445812	0.50965890782428	0.371794983859733	0.272686815898234	0.673957474873433	0.645950885661355	0.39298454665823	0.522486652818398	0.530067378700271	0.585787130561112	0.804864356853763	0.517937126312537	0.340194448616028	0.549051874960862	0.366498341331017	0.501021755033915	0.596088206229947	0.792592480399833	0.469456615515006	0.589460173351413	0.487965038681245	0.59729137386154	0.592733307208459	0.538292768149859	0.554871927542558	0.578264729141458	0.541615857584703	0.203516756392642	0.610332467046834	0.750443719675869	0.244516689428993	0.0227333687826592	0.231997575845594	0.742050454265642	0.676673017880934	0.602695366913812	0.667612890969625	0.357581331114111	0.674253764316688	-0.0513273960126658	1	0.597129121662408	0.789488926958032	0.161256568305949	0.425653262547741	0.0643381136157187	0.369670705238759	0.265703348950077	0.36519929945612	0.486137708067027	0.647006343688627	0.695841015707088	0.509733847953736	0.627575144134784	0.760215447458848	0.69037974557367	0.118654206704544	0.439111058745146	0.526299290845308	0.493799748767643	0.235144204953406	0.595719507913863	0.344656954327714	0.57776429515982	0.363160509261188	0.785136557050977	0.571736037259974	0.599706574278812	0.605182277236429	0.600062176898798	0.429410422843876	0.281862703613656	0.528966327629968	0.574195069794371	0.472387569472198	0.237925424428882	0.364499958161869	0.119972392493432	0.0199145319594733	0.0598668049426311	0.112868542352357	0.593845436895689	0.424024964153495	0.591617589097869	0.331842086450685	0.743366204706249	0.0744063312017853	0.261111085863804	0.222309861185193	0.34102510851194	0.255069495470351	0.534717334253813	0.415868912762822	-0.0683378749893044	0.121476432952115	-0.0920785842236415	0.111690826731696	-0.1747184592997
TSPAN14	0.528847686397369	0.593702124139828	0.710781059487824	0.806743814798421	0.634555722638448	0.735263119967743	0.729856224958934	0.605336310240107	0.853739700331411	0.486149171263843	0.781588094318057	0.870076607447713	0.842520093042153	0.486370979457706	0.68223169683383	0.714229801927119	0.851605908648254	0.646279079920551	0.817022560552472	0.725385377364921	0.840803783419065	0.49762523008736	0.773994263166015	0.710070095869742	0.800888759751911	0.59358934816023	0.73764683913475	0.646364434146935	0.634187615667316	0.561333993713017	0.7847048899029	0.765094378051845	0.885588200070153	0.84561643400343	0.701787370422674	0.726048120683609	0.861101372048656	0.567372781839174	0.52405962801577	0.669590883368158	0.770495035889983	0.705306679025647	0.652374432348015	0.721983028679906	0.525973103138985	0.607138704067249	0.588960097514307	0.597129121662408	1	0.804930541090982	0.710781964041225	0.659483901082682	0.641048574059492	0.81793264158553	0.619757693017143	0.526499200062311	0.331263799742526	0.669167181735151	0.50281005929363	0.721145995666166	0.704255093397074	0.678171126524193	0.783197677180452	0.375749352532848	0.68666271716212	0.636862164541036	0.823264696998285	0.187816002894682	0.38439070278731	0.605385759370163	0.743492329553859	0.762821102652681	0.80892040371252	0.461501628727784	0.719918076821637	0.896402828618135	0.813400780253511	0.619466616516675	0.629379668172485	0.843175368311151	0.742673792285872	0.788367521193565	0.534891149948558	0.502455242783478	0.637089719689975	0.464024531006899	0.671820983720119	0.391911954416669	0.586049099247016	0.646737151451646	0.676574007863109	0.546989421433184	0.682822817490565	0.451110294140891	0.409777679636807	0.333021580150346	0.595374305017067	0.564780885661299	0.681063462491842	0.679672973419452	0.318453608858312	0.694141428393761	0.373836881982985	0.319279104956596	-0.0387776427260516
LPP	0.630240878119757	0.694827442216013	0.714881918400615	0.83892414954224	0.777754547282346	0.644554280211261	0.826588301540601	0.531697321206266	0.794041958456816	0.415941609054564	0.505625832253978	0.840819293752882	0.857953552941484	0.485123317391243	0.763008220070507	0.707576197643476	0.797004948175215	0.826227306877588	0.788013474884014	0.633174893436055	0.79630862200185	0.397142422644008	0.744824598833517	0.761764316021557	0.857045217486948	0.594168213456797	0.811417466116206	0.634927841077867	0.705462345405164	0.61036235430352	0.806921679278888	0.729090363576433	0.820151563389598	0.787071355588209	0.56075095199076	0.770049598642184	0.893832291295182	0.508555885718181	0.267336045139004	0.451122012273095	0.852138163760971	0.792322408529611	0.725351521822817	0.739106622358642	0.537296219540787	0.678626231515933	0.315442448600947	0.789488926958032	0.804930541090982	1	0.460935603407913	0.668532398037149	0.397081124191392	0.644927329542317	0.508347288093349	0.506516138731386	0.438418281216751	0.702394580653481	0.65912570466196	0.641900324130941	0.802686351238825	0.782315043133286	0.842389106525411	0.32007313251987	0.649181142419044	0.768040325116275	0.737828180535492	0.346537618865963	0.620520427949041	0.586364654754522	0.749295330768674	0.582263722054836	0.892413059488788	0.688533438354641	0.796633600843454	0.837574366008513	0.812874611906344	0.647793239997717	0.612027230382659	0.764647193782508	0.693287655936897	0.773281533808268	0.370134894907036	0.654241503781537	0.486537038218589	0.436112133825383	0.457401224100532	0.324721817974514	0.680610859014681	0.758054870482513	0.725735186109264	0.602704226458863	0.8261260789822	0.467274946980427	0.456933224544504	0.450561764622468	0.591026276289942	0.605086119583384	0.693939958978251	0.675756355221755	0.33531760653908	0.49350393322763	0.234268684816553	0.397075786278598	0.0405990525947054
